task_id,family,agent,repeat,success,exact_correct,model_calls,tool_calls,python_execs,validation_failures,runtime_failures,recovered_from_failure,termination_failed,state_corrupted,context_bytes,serialized_data_bytes,wall_time_s,token_estimate,cost_estimate_usd,failure_category,long_horizon
detcomp_0,deterministic_compute,D,0,True,True,1,0,1,0,0,False,False,False,377,52,9.131431579589844e-05,120,0.00024,,False
detcomp_0,deterministic_compute,D,1,True,True,1,0,1,0,0,False,False,False,377,52,8.797645568847656e-05,120,0.00024,,False
detcomp_0,deterministic_compute,D,2,True,True,1,0,1,0,0,False,False,False,377,52,6.0558319091796875e-05,120,0.00024,,False
detcomp_1,deterministic_compute,D,0,True,True,1,0,1,0,0,False,False,False,387,62,5.8650970458984375e-05,125,0.00025,,False
detcomp_1,deterministic_compute,D,1,True,True,2,0,2,1,0,True,False,False,640,62,9.799003601074219e-05,196,0.00039200000000000004,,False
detcomp_1,deterministic_compute,D,2,True,True,1,0,1,0,0,False,False,False,387,62,5.984306335449219e-05,125,0.00025,,False
detcomp_2,deterministic_compute,D,0,True,True,1,0,1,0,0,False,False,False,368,43,5.7697296142578125e-05,115,0.00023,,False
detcomp_2,deterministic_compute,D,1,True,True,1,0,1,0,0,False,False,False,368,43,5.626678466796875e-05,115,0.00023,,False
detcomp_2,deterministic_compute,D,2,True,True,1,0,1,0,0,False,False,False,368,43,6.079673767089844e-05,115,0.00023,,False
detcomp_3,deterministic_compute,D,0,True,True,1,0,1,0,0,False,False,False,356,31,5.602836608886719e-05,108,0.000216,,False
detcomp_3,deterministic_compute,D,1,True,True,1,0,1,0,0,False,False,False,356,31,5.435943603515625e-05,108,0.000216,,False
detcomp_3,deterministic_compute,D,2,True,True,1,0,1,0,0,False,False,False,356,31,5.53131103515625e-05,108,0.000216,,False
detcomp_4,deterministic_compute,D,0,True,True,1,0,1,0,0,False,False,False,365,40,5.6743621826171875e-05,113,0.00022600000000000002,,False
detcomp_4,deterministic_compute,D,1,True,True,1,0,1,0,0,False,False,False,365,40,8.106231689453125e-05,113,0.00022600000000000002,,False
detcomp_4,deterministic_compute,D,2,True,True,1,0,1,0,0,False,False,False,365,40,6.29425048828125e-05,113,0.00022600000000000002,,False
detcomp_5,deterministic_compute,D,0,True,True,1,0,1,0,0,False,False,False,359,34,6.031990051269531e-05,110,0.00022,,False
detcomp_5,deterministic_compute,D,1,True,True,1,0,1,0,0,False,False,False,359,34,5.8650970458984375e-05,110,0.00022,,False
detcomp_5,deterministic_compute,D,2,True,True,1,0,1,0,0,False,False,False,359,34,5.888938903808594e-05,110,0.00022,,False
semfilt_0,semantic_filter,D,0,True,True,1,0,1,0,0,False,False,False,356,95,7.891654968261719e-05,126,0.000252,,False
semfilt_0,semantic_filter,D,1,True,True,2,0,2,1,0,True,False,False,609,95,0.00011348724365234375,197,0.00039400000000000004,,False
semfilt_0,semantic_filter,D,2,True,True,1,0,1,0,0,False,False,False,356,95,7.176399230957031e-05,126,0.000252,,False
semfilt_1,semantic_filter,D,0,True,True,1,0,1,0,0,False,False,False,356,135,7.319450378417969e-05,137,0.00027400000000000005,,False
semfilt_1,semantic_filter,D,1,True,True,1,0,1,0,0,False,False,False,356,135,7.05718994140625e-05,137,0.00027400000000000005,,False
semfilt_1,semantic_filter,D,2,True,True,1,0,1,0,0,False,False,False,356,135,6.937980651855469e-05,137,0.00027400000000000005,,False
semfilt_2,semantic_filter,D,0,True,True,1,0,1,0,0,False,False,False,356,164,7.987022399902344e-05,145,0.00029,,False
semfilt_2,semantic_filter,D,1,True,True,1,0,1,0,0,False,False,False,356,164,8.535385131835938e-05,145,0.00029,,False
semfilt_2,semantic_filter,D,2,True,True,1,0,1,0,0,False,False,False,356,164,6.914138793945312e-05,145,0.00029,,False
semfilt_3,semantic_filter,D,0,True,True,1,0,1,0,0,False,False,False,356,145,6.699562072753906e-05,140,0.00028000000000000003,,False
semfilt_3,semantic_filter,D,1,True,True,2,0,2,1,0,True,False,False,609,145,0.00010228157043457031,211,0.000422,,False
semfilt_3,semantic_filter,D,2,True,True,1,0,1,0,0,False,False,False,356,145,7.414817810058594e-05,140,0.00028000000000000003,,False
semfilt_4,semantic_filter,D,0,True,True,1,0,1,0,0,False,False,False,356,115,6.651878356933594e-05,131,0.000262,,False
semfilt_4,semantic_filter,D,1,True,True,1,0,1,0,0,False,False,False,356,115,6.389617919921875e-05,131,0.000262,,False
semfilt_4,semantic_filter,D,2,True,True,1,0,1,0,0,False,False,False,356,115,6.413459777832031e-05,131,0.000262,,False
semfilt_5,semantic_filter,D,0,True,True,1,0,1,0,0,False,False,False,356,103,6.318092346191406e-05,128,0.000256,,False
semfilt_5,semantic_filter,D,1,True,True,1,0,1,0,0,False,False,False,356,103,7.605552673339844e-05,128,0.000256,,False
semfilt_5,semantic_filter,D,2,True,True,2,0,2,1,0,True,False,False,609,103,9.942054748535156e-05,199,0.000398,,False
loop_0,loop_transform,D,0,True,True,2,0,2,0,0,True,False,False,515,39,8.487701416015625e-05,155,0.00031,,False
loop_0,loop_transform,D,1,True,True,1,0,1,0,0,False,False,False,357,39,5.984306335449219e-05,110,0.00022,,False
loop_0,loop_transform,D,2,True,True,1,0,1,0,0,False,False,False,357,39,5.888938903808594e-05,110,0.00022,,False
loop_1,loop_transform,D,0,True,True,1,0,1,0,0,False,False,False,357,36,6.151199340820312e-05,110,0.00022,,False
loop_1,loop_transform,D,1,True,True,1,0,1,0,0,False,False,False,357,36,7.43865966796875e-05,110,0.00022,,False
loop_1,loop_transform,D,2,True,True,1,0,1,0,0,False,False,False,357,36,7.295608520507812e-05,110,0.00022,,False
loop_2,loop_transform,D,0,True,True,1,0,1,0,0,False,False,False,357,49,6.961822509765625e-05,113,0.00022600000000000002,,False
loop_2,loop_transform,D,1,True,True,1,0,1,0,0,False,False,False,357,49,7.104873657226562e-05,113,0.00022600000000000002,,False
loop_2,loop_transform,D,2,True,True,2,0,2,0,0,True,False,False,515,49,0.00011467933654785156,157,0.000314,,False
loop_3,loop_transform,D,0,True,True,1,0,1,0,0,False,False,False,357,35,7.534027099609375e-05,109,0.000218,,False
loop_3,loop_transform,D,1,True,True,1,0,1,0,0,False,False,False,357,35,6.985664367675781e-05,109,0.000218,,False
loop_3,loop_transform,D,2,True,True,1,0,1,0,0,False,False,False,357,35,7.05718994140625e-05,109,0.000218,,False
loop_4,loop_transform,D,0,True,True,1,0,1,0,0,False,False,False,357,46,7.343292236328125e-05,112,0.000224,,False
loop_4,loop_transform,D,1,True,True,1,0,1,0,0,False,False,False,357,46,7.43865966796875e-05,112,0.000224,,False
loop_4,loop_transform,D,2,True,True,1,0,1,0,0,False,False,False,357,46,9.131431579589844e-05,112,0.000224,,False
loop_5,loop_transform,D,0,True,True,1,0,1,0,0,False,False,False,357,40,7.486343383789062e-05,111,0.000222,,False
loop_5,loop_transform,D,1,True,True,1,0,1,0,0,False,False,False,357,40,5.936622619628906e-05,111,0.000222,,False
loop_5,loop_transform,D,2,True,True,1,0,1,0,0,False,False,False,357,40,5.936622619628906e-05,111,0.000222,,False
state_0,state_mutation,D,0,True,True,1,0,1,0,0,False,False,False,408,45,6.389617919921875e-05,126,0.000252,,True
state_0,state_mutation,D,1,True,True,1,0,1,0,0,False,False,False,408,45,8.7738037109375e-05,126,0.000252,,True
state_0,state_mutation,D,2,True,True,1,0,1,0,0,False,False,False,408,45,5.936622619628906e-05,126,0.000252,,True
state_1,state_mutation,D,0,True,True,1,0,1,0,0,False,False,False,408,45,6.341934204101562e-05,126,0.000252,,True
state_1,state_mutation,D,1,True,True,1,0,1,0,0,False,False,False,408,45,5.8650970458984375e-05,126,0.000252,,True
state_1,state_mutation,D,2,True,True,1,0,1,0,0,False,False,False,408,45,5.888938903808594e-05,126,0.000252,,True
state_2,state_mutation,D,0,True,True,1,0,1,0,0,False,False,False,408,45,6.008148193359375e-05,126,0.000252,,True
state_2,state_mutation,D,1,True,True,1,0,1,0,0,False,False,False,408,45,6.699562072753906e-05,126,0.000252,,True
state_2,state_mutation,D,2,True,True,1,0,1,0,0,False,False,False,408,45,5.888938903808594e-05,126,0.000252,,True
state_3,state_mutation,D,0,True,True,1,0,1,0,0,False,False,False,408,45,5.984306335449219e-05,126,0.000252,,True
state_3,state_mutation,D,1,True,True,1,0,1,0,0,False,False,False,408,45,5.841255187988281e-05,126,0.000252,,True
state_3,state_mutation,D,2,True,True,1,0,1,0,0,False,False,False,408,45,7.271766662597656e-05,126,0.000252,,True
state_4,state_mutation,D,0,True,True,1,0,1,0,0,False,False,False,417,81,6.723403930664062e-05,139,0.00027800000000000004,,True
state_4,state_mutation,D,1,True,True,1,0,1,0,0,False,False,False,417,81,6.318092346191406e-05,139,0.00027800000000000004,,True
state_4,state_mutation,D,2,True,True,1,0,1,0,0,False,False,False,417,81,6.246566772460938e-05,139,0.00027800000000000004,,True
state_5,state_mutation,D,0,True,True,1,0,1,0,0,False,False,False,408,45,5.984306335449219e-05,126,0.000252,,True
state_5,state_mutation,D,1,True,True,1,0,1,0,0,False,False,False,408,45,5.984306335449219e-05,126,0.000252,,True
state_5,state_mutation,D,2,True,True,1,0,1,0,0,False,False,False,408,45,5.91278076171875e-05,126,0.000252,,True
largeobj_0,large_object,D,0,True,True,1,0,1,0,0,False,False,False,384,80,0.015633583068847656,129,0.00025800000000000004,,False
largeobj_0,large_object,D,1,True,True,1,0,1,0,0,False,False,False,384,80,0.016074180603027344,129,0.00025800000000000004,,False
largeobj_0,large_object,D,2,True,True,1,0,1,0,0,False,False,False,384,80,0.015576839447021484,129,0.00025800000000000004,,False
largeobj_1,large_object,D,0,True,True,1,0,1,0,0,False,False,False,384,81,0.015678882598876953,130,0.00026000000000000003,,False
largeobj_1,large_object,D,1,True,True,1,0,1,0,0,False,False,False,384,81,0.015876293182373047,130,0.00026000000000000003,,False
largeobj_1,large_object,D,2,True,True,1,0,1,0,0,False,False,False,384,81,0.016137361526489258,130,0.00026000000000000003,,False
largeobj_2,large_object,D,0,True,True,1,0,1,0,0,False,False,False,384,79,0.016254425048828125,129,0.00025800000000000004,,False
largeobj_2,large_object,D,1,True,True,1,0,1,0,0,False,False,False,384,79,0.016376018524169922,129,0.00025800000000000004,,False
largeobj_2,large_object,D,2,True,True,1,0,1,0,0,False,False,False,384,79,0.01611924171447754,129,0.00025800000000000004,,False
largeobj_3,large_object,D,0,True,True,1,0,1,0,0,False,False,False,384,81,0.01631927490234375,130,0.00026000000000000003,,False
largeobj_3,large_object,D,1,True,True,1,0,1,0,0,False,False,False,384,81,0.015936851501464844,130,0.00026000000000000003,,False
largeobj_3,large_object,D,2,True,True,1,0,1,0,0,False,False,False,384,81,0.016038894653320312,130,0.00026000000000000003,,False
largeobj_4,large_object,D,0,True,True,1,0,1,0,0,False,False,False,384,81,0.01643514633178711,130,0.00026000000000000003,,False
largeobj_4,large_object,D,1,True,True,1,0,1,0,0,False,False,False,384,81,0.016309738159179688,130,0.00026000000000000003,,False
largeobj_4,large_object,D,2,True,True,1,0,1,0,0,False,False,False,384,81,0.017196178436279297,130,0.00026000000000000003,,False
largeobj_5,large_object,D,0,True,True,1,0,1,0,0,False,False,False,384,81,0.017521142959594727,130,0.00026000000000000003,,False
largeobj_5,large_object,D,1,True,True,1,0,1,0,0,False,False,False,384,81,0.01607799530029297,130,0.00026000000000000003,,False
largeobj_5,large_object,D,2,True,True,1,0,1,0,0,False,False,False,384,81,0.015623331069946289,130,0.00026000000000000003,,False
plan_0,multi_step_plan,D,0,True,True,1,0,1,0,0,False,False,False,416,31,7.2479248046875e-05,125,0.00025,,True
plan_0,multi_step_plan,D,1,True,True,1,0,1,0,0,False,False,False,416,31,6.318092346191406e-05,125,0.00025,,True
plan_0,multi_step_plan,D,2,True,True,1,0,1,0,0,False,False,False,416,31,6.0558319091796875e-05,125,0.00025,,True
plan_1,multi_step_plan,D,0,True,True,1,0,1,0,0,False,False,False,416,31,6.604194641113281e-05,125,0.00025,,True
plan_1,multi_step_plan,D,1,True,True,1,0,1,0,0,False,False,False,416,31,5.841255187988281e-05,125,0.00025,,True
plan_1,multi_step_plan,D,2,True,True,1,0,1,0,0,False,False,False,416,31,5.817413330078125e-05,125,0.00025,,True
plan_2,multi_step_plan,D,0,True,True,2,0,2,0,0,True,False,False,674,31,9.560585021972656e-05,197,0.00039400000000000004,,True
plan_2,multi_step_plan,D,1,True,True,1,0,1,0,0,False,False,False,416,31,6.103515625e-05,125,0.00025,,True
plan_2,multi_step_plan,D,2,True,True,1,0,1,0,0,False,False,False,416,31,7.82012939453125e-05,125,0.00025,,True
plan_3,multi_step_plan,D,0,True,True,1,0,1,0,0,False,False,False,416,31,5.8650970458984375e-05,125,0.00025,,True
plan_3,multi_step_plan,D,1,True,True,1,0,1,0,0,False,False,False,416,31,5.7220458984375e-05,125,0.00025,,True
plan_3,multi_step_plan,D,2,True,True,1,0,1,0,0,False,False,False,416,31,5.555152893066406e-05,125,0.00025,,True
plan_4,multi_step_plan,D,0,True,True,2,0,2,0,0,True,False,False,674,31,9.179115295410156e-05,197,0.00039400000000000004,,True
plan_4,multi_step_plan,D,1,True,True,2,0,2,0,0,True,False,False,674,31,8.916854858398438e-05,197,0.00039400000000000004,,True
plan_4,multi_step_plan,D,2,True,True,1,0,1,0,0,False,False,False,416,31,6.318092346191406e-05,125,0.00025,,True
plan_5,multi_step_plan,D,0,True,True,1,0,1,0,0,False,False,False,416,31,5.936622619628906e-05,125,0.00025,,True
plan_5,multi_step_plan,D,1,True,True,1,0,1,0,0,False,False,False,416,31,5.793571472167969e-05,125,0.00025,,True
plan_5,multi_step_plan,D,2,True,True,1,0,1,0,0,False,False,False,416,31,5.7220458984375e-05,125,0.00025,,True
recov_0,failure_recovery,D,0,True,True,1,0,1,0,0,False,False,False,497,56,6.29425048828125e-05,154,0.000308,,False
recov_0,failure_recovery,D,1,True,True,1,0,1,0,0,False,False,False,497,56,6.842613220214844e-05,154,0.000308,,False
recov_0,failure_recovery,D,2,True,True,1,0,1,0,0,False,False,False,497,56,5.888938903808594e-05,154,0.000308,,False
recov_1,failure_recovery,D,0,True,True,2,0,2,0,0,True,False,False,655,56,8.416175842285156e-05,199,0.000398,,False
recov_1,failure_recovery,D,1,True,True,3,0,3,0,0,True,False,False,928,56,0.00011444091796875,275,0.00055,,False
recov_1,failure_recovery,D,2,True,True,1,0,1,0,0,False,False,False,497,56,6.151199340820312e-05,154,0.000308,,False
recov_2,failure_recovery,D,0,True,True,1,0,1,0,0,False,False,False,489,48,5.984306335449219e-05,150,0.0003,,False
recov_2,failure_recovery,D,1,True,True,1,0,1,0,0,False,False,False,489,48,6.29425048828125e-05,150,0.0003,,False
recov_2,failure_recovery,D,2,True,True,1,0,1,0,0,False,False,False,489,48,5.817413330078125e-05,150,0.0003,,False
recov_3,failure_recovery,D,0,True,True,1,0,1,0,0,False,False,False,495,54,5.745887756347656e-05,153,0.000306,,False
recov_3,failure_recovery,D,1,True,True,1,0,1,0,0,False,False,False,495,54,5.7697296142578125e-05,153,0.000306,,False
recov_3,failure_recovery,D,2,True,True,1,0,1,0,0,False,False,False,495,54,5.698204040527344e-05,153,0.000306,,False
recov_4,failure_recovery,D,0,True,True,1,0,1,0,0,False,False,False,497,56,7.343292236328125e-05,154,0.000308,,False
recov_4,failure_recovery,D,1,True,True,1,0,1,0,0,False,False,False,497,56,5.984306335449219e-05,154,0.000308,,False
recov_4,failure_recovery,D,2,True,True,1,0,1,0,0,False,False,False,497,56,5.698204040527344e-05,154,0.000308,,False
recov_5,failure_recovery,D,0,True,True,1,0,1,0,0,False,False,False,497,56,5.698204040527344e-05,154,0.000308,,False
recov_5,failure_recovery,D,1,True,True,1,0,1,0,0,False,False,False,497,56,5.745887756347656e-05,154,0.000308,,False
recov_5,failure_recovery,D,2,True,True,1,0,1,0,0,False,False,False,497,56,5.817413330078125e-05,154,0.000308,,False
verify_0,verify_before_stop,D,0,True,True,1,0,1,0,0,False,False,False,412,47,6.29425048828125e-05,128,0.000256,,False
verify_0,verify_before_stop,D,1,True,True,1,0,1,0,0,False,False,False,412,47,5.841255187988281e-05,128,0.000256,,False
verify_0,verify_before_stop,D,2,True,True,1,0,1,0,0,False,False,False,412,47,6.270408630371094e-05,128,0.000256,,False
verify_1,verify_before_stop,D,0,True,True,1,0,1,0,0,False,False,False,411,46,5.817413330078125e-05,127,0.000254,,False
verify_1,verify_before_stop,D,1,True,True,1,0,1,0,0,False,False,False,411,46,5.817413330078125e-05,127,0.000254,,False
verify_1,verify_before_stop,D,2,True,True,1,0,1,0,0,False,False,False,411,46,5.7697296142578125e-05,127,0.000254,,False
verify_2,verify_before_stop,D,0,True,True,1,0,1,0,0,False,False,False,413,48,5.793571472167969e-05,129,0.00025800000000000004,,False
verify_2,verify_before_stop,D,1,True,True,1,0,1,0,0,False,False,False,413,48,6.723403930664062e-05,129,0.00025800000000000004,,False
verify_2,verify_before_stop,D,2,True,True,1,0,1,0,0,False,False,False,413,48,5.888938903808594e-05,129,0.00025800000000000004,,False
verify_3,verify_before_stop,D,0,True,True,1,0,1,0,0,False,False,False,405,40,6.0558319091796875e-05,124,0.000248,,False
verify_3,verify_before_stop,D,1,True,True,1,0,1,0,0,False,False,False,405,40,5.793571472167969e-05,124,0.000248,,False
verify_3,verify_before_stop,D,2,True,True,1,0,1,0,0,False,False,False,405,40,5.650520324707031e-05,124,0.000248,,False
verify_4,verify_before_stop,D,0,True,True,1,0,1,0,0,False,False,False,398,33,5.7697296142578125e-05,120,0.00024,,False
verify_4,verify_before_stop,D,1,True,True,1,0,1,0,0,False,False,False,398,33,5.6743621826171875e-05,120,0.00024,,False
verify_4,verify_before_stop,D,2,True,True,1,0,1,0,0,False,False,False,398,33,5.650520324707031e-05,120,0.00024,,False
verify_5,verify_before_stop,D,0,True,True,1,0,1,0,0,False,False,False,404,39,5.7697296142578125e-05,124,0.000248,,False
verify_5,verify_before_stop,D,1,True,True,1,0,1,0,0,False,False,False,404,39,5.745887756347656e-05,124,0.000248,,False
verify_5,verify_before_stop,D,2,True,True,1,0,1,0,0,False,False,False,404,39,5.745887756347656e-05,124,0.000248,,False
